Date,Consumption,Production,Battery Charging,Battery Discharging,"Smart Meter 
Messung Haus - currentPower 
192.168.86.161","Smart Meter 
Messung Haus - activeDevice 
192.168.86.161","Inverter 
PV-Anlage - currentPower 
192.168.86.250","Inverter 
PV-Anlage - activeDevice 
192.168.86.250","Smart Plug 
Entfeuchter Waschen - currentPower 
192.168.86.23","Smart Plug 
Entfeuchter Waschen - activeDevice 
192.168.86.23","Smart Plug 
Wasserpumpe - currentPower 
192.168.86.27","Smart Plug 
Wasserpumpe - activeDevice 
192.168.86.27","Car Charging 
Ladestation - currentPower 
","Car Charging 
Ladestation - activeDevice 
","Energy Measurement 
Entfeuchter Waschen - currentPower 
192.168.86.23","Energy Measurement 
Entfeuchter Waschen - activeDevice 
192.168.86.23","Energy Measurement 
Wasserpumpe - currentPower 
192.168.86.27","Energy Measurement 
Wasserpumpe - activeDevice 
192.168.86.27"
2026-08-07T12:00:00.000+02:00,2509,2668,0,0,-158.67,1,2668,1,89.33,1,0,1,1729.67,1,0,0,0,0
2026-08-07T12:15:00.000+02:00,1287,2666,0,0,-1378.67,1,2665.67,1,54,1,0,1,541.33,1,0,0,0,0
2026-08-07T12:30:00.000+02:00,774,2555,0,0,-1779.67,1,2555,1,91,1,0,1,0,0,0,0,0,0
2026-08-07T12:45:00.000+02:00,757,2563,0,0,-1806,1,2563.33,1,87.33,1,0,1,0,0,0,0,0,0
2026-08-07T13:00:00.000+02:00,725,2353,0,0,-1627.33,1,2352.67,1,53,1,0,1,0,0,0,0,0,0
2026-08-07T13:15:00.000+02:00,813,2540,0,0,-1725.33,1,2539.67,1,87.33,1,0,1,0,0,0,0,0,0
2026-08-07T13:30:00.000+02:00,778,2601,0,0,-1821.67,1,2600.67,1,87,1,0,1,0,0,0,0,0,0
2026-08-07T13:45:00.000+02:00,730,2596,0,0,-1866,1,2596,1,60.67,1,1.33,1,0,0,0,0,0,0
2026-08-07T14:00:00.000+02:00,737,2565,0,0,-1828,1,2565,1,78.33,1,0,1,0,0,0,0,0,0
2026-08-07T14:15:00.000+02:00,770,2532,0,0,-1761.33,1,2532,1,90.67,1,0,1,0,0,0,0,0,0
2026-08-07T14:30:00.000+02:00,730,2499,0,0,-1768.67,1,2498.67,1,66,1,0,1,0,0,0,0,0,0
2026-08-07T14:45:00.000+02:00,1768,2460,0,0,-691.67,1,2459.67,1,69.33,1,0,1,1014.67,1,0,0,0,0
2026-08-07T15:00:00.000+02:00,2330,2420,0,0,-90.33,1,2420.33,1,100,1,0,1,1529,1,0,0,0,0
2026-08-07T15:15:00.000+02:00,2291,2360,0,0,-69,1,2360,1,73.33,1,0,1,1453.33,1,0,0,0,0
2026-08-07T15:30:00.000+02:00,2319,2300,0,0,20,1,2300,1,138.67,1,0,1,1463.67,1,0,0,0,0
2026-08-07T15:45:00.000+02:00,2210,2256,0,0,-45.67,1,2255.67,1,94.67,1,0,1,1453.33,1,0,0,0,0
2026-08-07T16:00:00.000+02:00,2164,2151,0,0,13.67,1,2150.67,1,64,1,0,1,1446.67,1,0,0,0,0
2026-08-07T16:15:00.000+02:00,2217,2057,0,0,159,1,2056.67,1,102.67,1,0,1,1442,1,0,0,0,0
2026-08-07T16:30:00.000+02:00,2213,1952,0,0,260.33,1,1952.33,1,89.33,1,0,1,1441.33,1,0,0,0,0
2026-08-07T16:45:00.000+02:00,2138,1870,0,0,267.67,1,1869.67,1,63.33,1,0,1,1435.33,1,0,0,0,0
2026-08-07T17:00:00.000+02:00,2163,1752,0,0,409.67,1,1752,1,98.67,1,0,1,1424.33,1,0,0,0,0
2026-08-07T17:15:00.000+02:00,2160,1693,0,0,467.33,1,1692.67,1,85.67,1,0,1,1425.67,1,0,0,0,0
2026-08-07T17:30:00.000+02:00,2187,1613,0,0,574,1,1613.33,1,67.33,1,0,1,1427,1,0,0,0,0
2026-08-07T17:45:00.000+02:00,2195,1463,0,0,732.33,1,1462.67,1,99.33,1,0,1,1427.67,1,0,0,0,0
2026-08-07T18:00:00.000+02:00,870,1263,0,0,-393,1,1263.33,1,74.33,1,0,1,125.33,1,0,0,0,0
2026-08-07T18:15:00.000+02:00,753,1110,0,0,-357,1,1109.67,1,74.67,1,0,1,0,0,0,0,0,0
2026-08-07T18:30:00.000+02:00,802,934,0,0,-131.33,1,933.67,1,98,1,0,1,0,0,0,0,0,0
2026-08-07T18:45:00.000+02:00,864,422,0,0,442,1,422.33,1,68.33,1,2.33,1,0,0,0,0,0,0
2026-08-07T19:00:00.000+02:00,1531,138,0,0,1392,1,138.33,1,86.33,1,169,1,0,0,0,0,0,0
2026-08-07T19:15:00.000+02:00,983,138,0,0,843.67,1,138.33,1,96,1,81.33,1,0,0,0,0,0,0
2026-08-07T19:30:00.000+02:00,807,191,0,0,615.33,1,191,1,51.67,1,0,1,0,0,0,0,0,0
2026-08-07T19:45:00.000+02:00,829,235,0,0,593.67,1,235,1,98,1,0,1,0,0,0,0,0,0
2026-08-07T20:00:00.000+02:00,850,175,0,0,674.67,1,174.67,1,91.33,1,0,1,0,0,0,0,0,0
2026-08-07T20:15:00.000+02:00,727,10,0,0,716.67,1,10,1,50.33,1,0,1,0,0,0,0,0,0
2026-08-07T20:30:00.000+02:00,910,0,0,0,909,1,0.33,1,92.33,1,0,1,0,0,0,0,0,0
2026-08-07T20:45:00.000+02:00,882,0,0,0,881,1,0,0,82,1,0,1,0,0,0,0,0,0
2026-08-07T21:00:00.000+02:00,727,0,0,0,726.33,1,0,0,6.67,1,0,1,0,0,0,0,0,0
2026-08-07T21:15:00.000+02:00,688,0,0,0,688.33,1,0,0,0,0,3.33,1,0,0,0,0,0,0
2026-08-07T21:30:00.000+02:00,710,0,0,0,710,1,0,0,0,0,0,1,0,0,0,0,0,0
2026-08-07T21:45:00.000+02:00,699,0,0,0,699.33,1,0,0,0,0,0,1,0,0,0,0,0,0
2026-08-07T22:00:00.000+02:00,635,0,0,0,634.67,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-07T22:15:00.000+02:00,603,0,0,0,602,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-07T22:30:00.000+02:00,599,0,0,0,598,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-07T22:45:00.000+02:00,650,0,0,0,650.33,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-07T23:00:00.000+02:00,606,0,0,0,606,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-07T23:15:00.000+02:00,568,0,0,0,567,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-07T23:30:00.000+02:00,565,0,0,0,564.33,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-07T23:45:00.000+02:00,591,0,0,0,590.67,1,0,0,0.33,1,0,0,0,0,0,0,0,0
2026-08-08T00:00:00.000+02:00,564,0,0,0,563,1,0,0,5,1,0,0,0,0,0,0,0,0
2026-08-08T00:15:00.000+02:00,553,0,0,0,552.33,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T00:30:00.000+02:00,580,0,0,0,579.33,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T00:45:00.000+02:00,628,0,0,0,627.33,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T01:00:00.000+02:00,615,0,0,0,614.67,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T01:15:00.000+02:00,619,0,0,0,618,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T01:30:00.000+02:00,574,0,0,0,573.33,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T01:45:00.000+02:00,591,0,0,0,591,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T02:00:00.000+02:00,558,0,0,0,557,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T02:15:00.000+02:00,576,0,0,0,575.67,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T02:30:00.000+02:00,551,0,0,0,550.67,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T02:45:00.000+02:00,561,0,0,0,560.33,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T03:00:00.000+02:00,595,0,0,0,594.67,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T03:15:00.000+02:00,575,0,0,0,574.33,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T03:30:00.000+02:00,585,0,0,0,584.67,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T03:45:00.000+02:00,565,0,0,0,565.33,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T04:00:00.000+02:00,605,0,0,0,604.33,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T04:15:00.000+02:00,616,0,0,0,616,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T04:30:00.000+02:00,631,0,0,0,630.33,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T04:45:00.000+02:00,566,0,0,0,566,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T05:00:00.000+02:00,569,0,0,0,569,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T05:15:00.000+02:00,562,0,0,0,561.67,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T05:30:00.000+02:00,713,0,0,0,712.67,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T05:45:00.000+02:00,643,0,0,0,642.67,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-08T06:00:00.000+02:00,742,0,0,0,741.33,1,0,0,75.67,1,0,0,0,0,0,0,0,0
2026-08-08T06:15:00.000+02:00,785,0,0,0,784.33,1,0.33,1,47.33,1,0,0,0,0,0,0,0,0
2026-08-08T06:30:00.000+02:00,803,2,0,0,801,1,1.5,1,67,1,0,0,0,0,0,0,0,0
